date,close,volume,nbdi
2019-03-23,3969.52,2699.83001403,114.6845
2019-03-24,3907.53,6471.85662029,114.6845
2019-03-25,3921.45,4279.07361049,114.4158
2019-03-26,4026.53,6852.41006794,114.6404
2019-03-27,4011.17,4867.33830466,115.1236
2019-03-28,4091.01,9955.46857667,115.2575
2019-03-29,4094.14,5262.21344691,115.1364
2019-03-30,4094.99,3140.83701306,115.1364
2019-03-31,4137.0,7951.26492707,115.1364
2019-04-01,4901.93,38406.93211632,114.935
2019-04-02,4975.97,39435.72650644,115.1164
2019-04-03,4906.49,16348.20012368,114.7204
2019-04-04,5040.66,11681.37430365,114.9687
2019-04-05,5049.22,12091.44129438,114.9714
2019-04-06,5194.79,10156.6009031,114.9714
2019-04-07,5285.54,15666.45276154,114.9714
2019-04-08,5187.21,9741.06958958,114.6879
2019-04-09,5318.58,16740.40012691,114.5307
2019-04-10,5041.3,16499.10831947,114.4255
2019-04-11,5078.19,9952.12636385,114.629
2019-04-12,5066.22,4288.93959827,114.3517
2019-04-13,5164.27,4408.9676634,114.3517
2019-04-14,5029.99,10155.67146076,114.3517
2019-04-15,5202.9,8624.24494496,114.4936
2019-04-16,5227.0,7415.7258123,114.6745
2019-04-17,5281.81,8234.19965894,114.5128
2019-04-18,5290.36,6330.55080825,114.7057
2019-04-19,5319.89,4905.68285834,114.6961
2019-04-20,5297.64,5748.50732462,114.6961
2019-04-21,5387.6,12286.70533914,114.6961
2019-04-22,5532.75,18208.5965253,114.7679
2019-04-23,5441.9,15137.83284352,115.1563
2019-04-24,5134.81,18152.86625521,115.4172
2019-04-25,5159.51,14423.59230926,115.7692
2019-04-26,5170.6,4268.747635,115.4749
2019-04-27,5155.0,4913.46465612,115.4749
2019-04-28,5148.25,7338.23455569,115.4749
2019-04-29,5270.69,7270.79721224,115.5213
2019-04-30,5321.15,7327.28530895,115.3268
2019-05-01,5390.01,7324.97455784,115.0008
2019-05-02,5657.4,19730.73219167,115.5607
2019-05-03,5770.01,11070.84484696,115.2635
2019-05-04,5715.86,5764.75926622,115.2635
2019-05-05,5687.9,9144.01872377,115.2635
2019-05-06,5748.45,16066.74315422,115.38
2019-05-07,5948.41,12720.17516002,115.6104
2019-05-08,6153.09,15697.64557254,115.5161
2019-05-09,6343.14,17600.38078264,115.8414
2019-05-10,7219.95,37819.24015936,115.5327
2019-05-11,6979.76,41012.54156875,115.5327
2019-05-12,7824.93,47215.37160625,115.5327
2019-05-13,7990.92,39515.75092642,115.9142
2019-05-14,8203.32,24928.15679387,115.942
2019-05-15,7878.96,29391.33326238,115.8561
2019-05-16,7363.69,47374.72004433,116.0343
2019-05-17,7262.4,11074.40023056,116.4481
2019-05-18,8200.0,25170.35141068,116.4481
2019-05-19,7999.54,25402.08288327,116.4481
2019-05-20,7951.7,14246.43358032,116.3126
2019-05-21,7626.48,17522.65516801,116.2847
2019-05-22,7881.98,14905.94956167,116.2414
2019-05-23,8001.7,14767.93865471,116.2369
2019-05-24,8063.81,5373.26586404,116.0809
2019-05-25,8731.72,19430.80768485,116.0809
2019-05-26,8772.29,18163.72218119,116.0809
2019-05-27,8715.36,11990.4786465,116.0809
2019-05-28,8662.44,12327.60538948,116.3178
2019-05-29,8279.69,31707.59661067,116.5533
2019-05-30,8554.06,16598.9906999,116.3986
2019-05-31,8558.95,7486.03153748,116.7279
2019-06-01,8736.55,5865.28679631,116.7279
2019-06-02,8107.96,16677.69381419,116.7279
2019-06-03,7670.96,30486.58038816,116.4777
2019-06-04,7789.48,13294.21843767,116.0919
2019-06-05,7805.0,12526.0791548,116.0309
2019-06-06,7998.13,12669.68777089,115.9788
2019-06-07,7930.14,5088.51192976,115.7386
2019-06-08,7634.58,7667.4720151,115.7386
2019-06-09,8015.69,9866.51844682,115.7386
2019-06-10,7918.17,7810.18254388,115.5012
2019-06-11,8176.02,12826.8715595,115.3803
2019-06-12,8239.04,8631.6679812,115.4388
2019-06-13,8697.46,12739.93242229,115.6281
2019-06-14,8860.23,9997.17582098,115.9059
2019-06-15,8975.0,22620.39051169,115.9059
2019-06-16,9333.14,20653.48868711,115.9059
2019-06-17,9078.48,16415.4159215,115.9687
2019-06-18,9277.54,9225.45675764,115.8798
2019-06-19,9531.21,12144.51015941,115.7891
2019-06-20,10236.2,24905.11878991,114.8046
2019-06-21,10666.86,38347.96821307,114.8378
2019-06-22,10833.02,17386.65814456,114.8378
2019-06-23,11032.32,15499.05518954,114.8378
2019-06-24,11755.53,25027.55358061,114.6568
2019-06-25,12927.44,82377.604193,114.6373
2019-06-26,11159.29,77275.98772137,114.5619
2019-06-27,12360.45,42092.85495596,114.6663
2019-06-28,11865.29,28879.34994129,114.5834
2019-06-29,10761.26,28722.48538952,114.5834
2019-06-30,10577.63,39825.95471069,114.5834
2019-07-01,10829.18,43614.89365309,114.7247
2019-07-02,11976.42,38216.68004129,114.8268
2019-07-03,11136.0,22601.37480257,114.8145
2019-07-04,11004.51,20737.37976413,114.8145
2019-07-05,11237.77,15612.77821957,115.1143
2019-07-06,11474.42,11293.22901394,115.1143
2019-07-07,12293.53,20423.56124492,115.1143
2019-07-08,12571.11,27431.42201721,115.0263
2019-07-09,12097.96,41379.8431996,115.1026
2019-07-10,11349.0,37301.32072503,115.0897
2019-07-11,11802.0,18541.25295757,114.8375
2019-07-12,11370.08,18417.60494114,114.7696
2019-07-13,10185.03,25829.61014172,114.7696
2019-07-14,10854.47,34137.37304062,114.7696
2019-07-15,9422.72,43610.3814887,114.6831
2019-07-16,9696.31,35319.410925,115.0124
2019-07-17,10649.07,33044.50123646,114.8829
2019-07-18,10538.06,19729.47932166,114.8751
2019-07-19,10761.03,18390.4921253,114.8702
2019-07-20,10590.7,11939.86553507,114.8702
2019-07-21,10323.39,15798.9279419,114.8702
2019-07-22,9840.12,18060.8898857,115.0026
2019-07-23,9772.6,18264.50732336,115.3001
2019-07-24,9883.33,13297.26756531,115.2441
2019-07-25,9843.0,10732.61028519,115.2987
2019-07-26,9479.98,18982.08417104,115.5454
2019-07-27,9533.0,10054.74987437,115.5454
2019-07-28,9495.01,10565.16661892,115.5454
2019-07-29,9589.01,9411.16267094,115.5896
2019-07-30,10087.3,12849.73773412,115.6222
2019-07-31,10405.94,14432.5695627,115.4955
2019-08-01,10533.01,13217.84401203,116.0509
2019-08-02,10820.76,10082.35714313,116.1874
2019-08-03,10977.51,11813.6738868,116.1874
2019-08-04,11819.49,23345.19630495,116.1874
2019-08-05,11465.49,24773.04936684,116.587
2019-08-06,11975.03,22145.48730119,116.6921
2019-08-07,11981.0,14887.10999049,116.8003
2019-08-08,11856.1,11774.51896894,116.4756
2019-08-09,11280.95,13852.24742434,116.4432
2019-08-10,11540.76,7329.58936485,116.4432
2019-08-11,11389.28,6095.28181493,116.4432
2019-08-12,10854.92,12500.34295603,116.7567
2019-08-13,10025.86,24889.57722872,116.7283
2019-08-14,10300.01,27939.82663467,117.0926
2019-08-15,10352.78,19532.59596641,117.2247
2019-08-16,10217.79,7307.99789432,117.0796
2019-08-17,10315.48,6794.78437545,117.0796
2019-08-18,10920.0,12220.3862029,117.0796
2019-08-19,10769.09,8820.93622259,117.39
2019-08-20,10130.0,17445.28744509,117.3738
2019-08-21,10107.15,10912.33836991,117.1778
2019-08-22,10410.85,9413.53218337,117.357
2019-08-23,10147.96,7987.20795651,117.3027
2019-08-24,10138.72,7288.06423633,117.3027
2019-08-25,10361.65,14125.38101325,117.3027
2019-08-26,10171.85,7514.28766499,117.668
2019-08-27,9714.31,17637.06892056,117.7525
2019-08-28,9495.0,14421.69716916,117.8792
2019-08-29,9582.42,8734.15084369,118.0652
2019-08-30,9600.86,4057.20202851,118.16
2019-08-31,9766.52,4200.85038239,118.16
2019-09-01,10381.26,11794.06048881,118.16
2019-09-02,10628.48,15518.02066249,118.16
2019-09-03,10581.84,12180.82546922,118.313
2019-09-04,10574.73,7432.47882878,117.6745
2019-09-05,10308.92,15732.60470722,117.4791
2019-09-06,10484.37,4381.36082048,117.1305
2019-09-07,10398.97,4915.56585169,117.1305
2019-09-08,10310.0,9745.07271844,117.1305
2019-09-09,10093.01,8098.57574372,117.0617
2019-09-10,10160.2,8374.04003496,117.09
2019-09-11,10423.72,7625.24967791,117.3138
2019-09-12,10365.93,6909.03483326,116.8391
2019-09-13,10360.25,4470.31545378,116.769
2019-09-14,10304.46,2745.26528355,116.769
2019-09-15,10262.54,7785.7271484,116.769
2019-09-16,10185.39,5716.08222324,117.0261
2019-09-17,10155.26,5627.58140023,116.9839
2019-09-18,10275.01,15625.02434239,116.9779
2019-09-19,10168.85,6183.91792313,117.0877
2019-09-20,9973.99,5043.0795144,117.1835
2019-09-21,10026.8,5276.95241027,117.1835
2019-09-22,9693.74,11355.88878537,117.1835
2019-09-23,8530.01,38736.2261491,117.3006
2019-09-24,8438.35,23524.43263014,117.2247
2019-09-25,8060.0,27664.78945578,117.6549
2019-09-26,8193.99,15914.66412076,117.729
2019-09-27,8217.47,9039.55200543,117.7246
2019-09-28,8052.4,7142.36916333,117.7246
2019-09-29,8304.96,15142.61949966,117.7246
2019-09-30,8321.52,12266.35796784,117.9488
2019-10-01,8381.72,7016.97195206,117.9621
2019-10-02,8240.41,7778.11842343,117.9694
2019-10-03,8156.67,7715.28010237,117.6628
2019-10-04,8147.63,3826.82870697,117.5306
2019-10-05,7859.79,8697.93975986,117.5306
2019-10-06,8209.0,10012.00725014,117.5306
2019-10-07,8180.0,5857.54021433,117.5552
2019-10-08,8590.0,14459.7776891,117.7423
2019-10-09,8587.5,7908.66988763,117.6854
2019-10-10,8267.33,12446.84471206,117.282
2019-10-11,8309.03,3046.40450951,116.8257
2019-10-12,8282.97,5858.03981575,116.8257
2019-10-13,8355.0,4462.4931302,116.8257
2019-10-14,8162.44,8558.56827956,116.8257
2019-10-15,7993.54,8489.99546525,116.8122
2019-10-16,8076.2,4909.27039643,116.6438
2019-10-17,7954.16,7071.35598576,116.2631
2019-10-18,7965.28,4839.48919554,116.1359
2019-10-19,8236.12,6162.04807515,116.1359
2019-10-20,8209.92,6137.13312184,116.1359
2019-10-21,8024.72,6015.86741941,116.0453
2019-10-22,7474.85,19159.93039884,115.9868
2019-10-23,7430.87,7972.6408295,116.0601
2019-10-24,8668.0,27140.20895781,116.1291
2019-10-25,9259.78,53383.40194086,116.0788
2019-10-26,9548.84,19636.4291242,116.0788
2019-10-27,9226.5,16736.97258328,116.0788
2019-10-28,9430.8,12640.19748534,116.0236
2019-10-29,9164.44,9862.67699421,115.9811
2019-10-30,9159.48,8326.9619179,116.1649
2019-10-31,9253.12,7774.27145408,115.9137
2019-11-01,9308.52,4559.26538837,115.7324
2019-11-02,9206.52,4294.50041401,115.7324
2019-11-03,9412.53,8361.9587774,115.7324
2019-11-04,9322.09,7581.21667266,115.8637
2019-11-05,9341.27,6829.68611819,116.1149
2019-11-06,9198.84,5989.36091519,116.1012
2019-11-07,8763.01,12876.55531942,116.1179
2019-11-08,8807.89,4175.00938447,116.344
2019-11-09,9032.23,6070.46798596,116.344
2019-11-10,8721.54,7049.92853839,116.344
2019-11-11,8810.0,6272.86259557,116.344
2019-11-12,8758.34,4486.2787504,116.5843
2019-11-13,8630.0,5607.47902352,116.8404
2019-11-14,8457.48,10940.91541078,116.8031
2019-11-15,8481.0,2712.33956982,116.4409
2019-11-16,8500.01,3754.24485434,116.4409
2019-11-17,8168.84,9864.11956342,116.4409
2019-11-18,8123.36,7360.99550259,116.3634
2019-11-19,8082.96,5296.45566165,116.5402
2019-11-20,7616.46,16947.0184322,116.8293
2019-11-21,7283.03,33676.50950942,116.7447
2019-11-22,7329.29,7728.4239895,116.9148
2019-11-23,6908.64,10695.00788503,116.9148
2019-11-24,7127.01,27124.48255363,116.9148
2019-11-25,7162.67,11857.43287032,117.0109
2019-11-26,7523.72,19213.98364601,117.0529
2019-11-27,7432.41,8646.63700515,117.1292
2019-11-28,7760.0,10862.78844038,117.1292
2019-11-29,7555.92,6130.42566398,117.1218
2019-11-30,7404.27,8692.58780339,117.1218
2019-12-01,7305.01,7029.95625983,117.1218
2019-12-02,7302.94,6169.03965176,116.9664
2019-12-03,7198.99,16490.16548626,116.8916
2019-12-04,7393.54,9248.37658376,116.6938
2019-12-05,7540.08,9346.34006931,116.3857
2019-12-06,7502.19,4876.33856339,116.5394
2019-12-07,7520.0,4243.5281669,116.5394
2019-12-08,7337.51,10252.89331517,116.5394
2019-12-09,7219.37,7187.10559074,116.3296
2019-12-10,7201.23,5951.55939387,116.2557
2019-12-11,7185.91,8578.07225074,116.1492
2019-12-12,7249.9,6119.05346128,115.8755
2019-12-13,7062.91,4334.04050458,115.6976
2019-12-14,7111.0,4905.19442136,115.6976
2019-12-15,6877.03,13170.13695005,115.6976
2019-12-16,6616.62,14047.39777918,115.5559
2019-12-17,7285.53,23097.53223695,115.5561
2019-12-18,7149.12,10503.10731585,115.6627
2019-12-19,7190.0,6020.22689987,115.5997
2019-12-20,7143.01,3423.26190789,115.7604
2019-12-21,7513.06,10202.17603024,115.7604
2019-12-22,7310.79,15139.33988185,115.7604
2019-12-23,7255.01,7797.31351736,115.8066
2019-12-24,7192.12,3299.65944044,115.8066
2019-12-25,7194.13,7669.0329008,115.8066
2019-12-26,7245.83,8492.97603648,115.6347
2019-12-27,7302.67,4621.76136294,115.2207
2019-12-28,7384.89,6557.31229484,115.2207
2019-12-29,7218.0,7347.22088262,115.2207
2019-12-30,7165.72,6755.96883486,114.9639
2019-12-31,7174.33,3350.63004888,114.6697
2020-01-01,6945.02,8010.92738748,114.6697
2020-01-02,7334.45,14056.39238489,114.9746
2020-01-03,7348.63,4742.46620989,114.9862
2020-01-04,7355.4,5942.01494574,114.9862
2020-01-05,7764.63,11770.42968139,114.9862
2020-01-06,8158.52,19857.45754518,114.9552
2020-01-07,8045.51,23927.67532995,115.1467
2020-01-08,7813.78,9477.65983784,115.1318
2020-01-09,8198.09,13419.69851238,115.2325
2020-01-10,8020.0,7557.36879269,115.0671
2020-01-11,8180.81,3920.74009838,115.0671
2020-01-12,8104.5,6678.02840315,115.0671
2020-01-13,8815.69,27075.8082207,115.0337
2020-01-14,8808.81,14977.61979023,115.0233
2020-01-15,8714.76,9265.76423506,114.9526
2020-01-16,8899.42,15447.36512517,114.9999
2020-01-17,8909.32,5600.21827844,115.0642
2020-01-18,8697.53,15218.51476182,115.0642
2020-01-19,8628.89,5605.80561385,115.0642
2020-01-20,8722.03,7520.65103045,115.0642
2020-01-21,8660.38,5481.36960818,115.1865
2020-01-22,8385.22,12206.24491133,115.2264
2020-01-23,8427.26,8634.96792308,115.5537
2020-01-24,8326.81,3783.20831697,115.5545
2020-01-25,8595.0,5497.32293973,115.5545
2020-01-26,8895.96,9548.60475006,115.5545
2020-01-27,9394.5,17578.54006083,115.7994
2020-01-28,9288.44,12233.05063864,115.7226
2020-01-29,9503.08,12948.39766745,115.6986
2020-01-30,9334.98,9719.06131452,115.8065
2020-01-31,9380.18,4387.41986202,115.7342
2020-02-01,9323.5,7307.92291459,115.7342
2020-02-02,9280.49,11910.28572971,115.7342
2020-02-03,9164.33,8190.74898707,116.1176
2020-02-04,9613.82,13267.06193659,115.929
2020-02-05,9763.01,12672.13678163,116.0082
2020-02-06,9808.05,8516.62840515,116.1508
2020-02-07,9905.64,8100.97112281,116.5075
2020-02-08,10168.35,9649.74938704,116.5075
2020-02-09,9851.78,13249.58715176,116.5075
2020-02-10,10270.01,16722.06581913,116.5701
2020-02-11,10351.13,13740.9848527,116.3572
2020-02-12,10236.49,17101.28534969,116.2777
2020-02-13,10371.33,8026.49620683,116.398
2020-02-14,9911.22,12323.28859704,116.42
2020-02-15,9921.0,9430.32887897,116.42
2020-02-16,9700.0,10144.62802455,116.42
2020-02-17,10188.04,11606.56132767,116.42
2020-02-18,9600.08,16637.05014888,116.6016
2020-02-19,9610.05,12382.01006133,116.7802
2020-02-20,9695.66,7073.36617743,117.2434
2020-02-21,9668.23,3301.24362823,117.0456
2020-02-22,9965.01,5631.93728472,117.0456
2020-02-23,9660.0,11274.83220813,117.0456
2020-02-24,9305.0,9370.80406077,117.401
2020-02-25,8778.3,21610.46289952,117.2417
2020-02-26,8812.49,14781.02020263,117.4048
2020-02-27,8708.89,13643.28590301,117.3686
2020-02-28,8525.07,5142.70830477,117.6573
2020-02-29,8522.31,7353.13960471,117.6573
2020-03-01,8915.0,10216.69254477,117.6573
2020-03-02,8757.84,9152.7069265,116.8148
2020-03-03,8760.66,5688.58509691,116.4958
2020-03-04,9070.17,10073.31421239,116.7799
2020-03-05,9158.51,6422.12885254,116.7913
2020-03-06,8901.37,6478.25334502,116.7132
2020-03-07,8037.76,16591.91410216,116.7132
2020-03-08,7934.52,25563.61417462,116.7132
2020-03-09,7894.68,17172.47130109,117.1927
2020-03-10,7938.05,13647.86513876,117.9082
2020-03-11,4857.1,113902.20332904,118.2564
2020-03-12,5637.6,130316.64684438,120.4945
2020-03-13,5165.25,32760.12278053,120.4439
2020-03-14,5345.35,43763.76236813,120.4439
2020-03-15,5037.61,80184.03685247,120.4439
2020-03-16,5331.71,44347.15487325,120.9417
2020-03-17,5413.64,37513.03523454,122.4875
2020-03-18,6186.26,54666.67461085,124.1693
2020-03-19,6206.1,53024.40103701,125.0662
2020-03-20,6198.78,23514.96653599,124.9425
2020-03-21,5818.25,28089.48698286,124.9425
2020-03-22,6490.63,42437.97070062,124.9425
2020-03-23,6766.64,40618.19870698,126.1342
2020-03-24,6690.96,31266.36827545,125.5092
2020-03-25,6758.18,17456.11705058,124.7995
2020-03-26,6372.36,20458.24402051,122.4384
2020-03-27,6251.82,20353.8748456,122.4097
2020-03-28,5877.21,16111.23637843,122.4097
2020-03-29,6406.4,23659.80264153,122.4097
2020-03-30,6424.35,11939.0253308,123.2997
2020-03-31,6666.11,17900.2508585,122.5394
2020-04-01,6804.52,28761.00804113,123.8033
2020-04-02,6741.99,14953.17963657,123.5994
2020-04-03,6874.77,10217.67907796,124.4237
2020-04-04,6778.25,8962.91059819,124.4237
2020-04-05,7341.56,27992.01318781,124.4237
2020-04-06,7200.01,22743.06622044,124.1692
2020-04-07,7370.11,15429.12191833,123.1038
2020-04-08,7293.24,12369.84267516,123.2299
2020-04-09,6871.91,19671.19020798,122.4834
2020-04-10,6889.65,8066.07536876,122.1668
2020-04-11,6908.13,12733.98839119,122.1668
2020-04-12,6861.21,22323.76661709,122.1668
2020-04-13,6877.37,12868.6061641,122.5282
2020-04-14,6624.12,14753.81361034,122.1204
2020-04-15,7112.64,28117.55707545,123.084
2020-04-16,7037.46,13514.57644149,123.4698
2020-04-17,7261.76,11510.52116868,122.8791
2020-04-18,7130.71,8887.88875146,122.8791
2020-04-19,6838.19,18396.60555727,122.8791
2020-04-20,6853.68,14467.84248756,123.1121
2020-04-21,7136.84,13141.14072302,123.9207
2020-04-22,7488.83,22759.36481812,123.9354
2020-04-23,7514.64,13764.56695369,123.7645
2020-04-24,7547.61,7443.79619621,124.172
2020-04-25,7706.4,9292.64077746,124.172
2020-04-26,7789.77,15455.7361195,124.172
2020-04-27,7755.01,10984.76643504,123.8954
2020-04-28,8793.75,48689.75030108,123.3794
2020-04-29,8624.28,44843.9646793,122.7877
2020-04-30,8829.42,21660.21988892,122.3375
2020-05-01,8985.58,10539.26528999,123.1615
2020-05-02,8909.95,17147.65372312,123.1615
2020-05-03,8883.53,18380.62654424,123.1615
2020-05-04,9028.79,16392.29936609,123.2224
2020-05-05,9155.79,27650.87868274,122.8117
2020-05-06,10004.77,39447.57511824,123.6188
2020-05-07,9810.0,26363.71688893,123.1339
2020-05-08,9537.21,17931.1748552,122.5465
2020-05-09,8729.86,50909.84429757,122.5465
2020-05-10,8572.4,39999.37731433,122.5465
2020-05-11,8821.42,20219.23699186,123.2423
2020-05-12,9321.26,21357.63022841,123.0694
2020-05-13,9795.34,28752.36041568,123.5512
2020-05-14,9312.1,25180.97967322,123.6524
2020-05-15,9383.16,10782.32773503,123.608
2020-05-16,9676.63,13540.66294076,123.608
2020-05-17,9728.52,17710.29958398,123.608
2020-05-18,9783.76,15229.62610784,122.8055
2020-05-19,9509.41,16895.54925055,122.5744
2020-05-20,9061.96,28081.22890941,122.1093
2020-05-21,9168.84,13731.91887098,122.099
2020-05-22,9181.76,6878.84791748,122.3278
2020-05-23,8715.73,13004.34567862,122.3278
2020-05-24,8899.31,12328.24203695,122.3278
2020-05-25,8844.42,11507.43097855,122.3278
2020-05-26,9208.53,10936.67835282,121.3933
2020-05-27,9580.19,14511.07649252,121.5741
2020-05-28,9423.84,10415.42644355,121.0207
2020-05-29,9700.33,10509.69814742,120.953
2020-05-30,9446.57,7944.71669301,120.953
2020-05-31,10208.96,21676.60828748,120.953
2020-06-01,9522.46,33220.58268645,120.2753
2020-06-02,9668.07,11446.72193696,119.692
2020-06-03,9788.03,12441.27298837,119.2625
2020-06-04,9613.21,12495.89785858,119.3094
2020-06-05,9671.7,6501.31731671,118.8202
2020-06-06,9750.12,11628.94527829,118.8202
2020-06-07,9781.51,8533.83614916,118.8202
2020-06-08,9779.41,10329.87714811,118.6687
2020-06-09,9894.04,12965.42597405,118.5967
2020-06-10,9268.16,26779.8793933,118.5307
2020-06-11,9464.17,10992.51647836,119.2435
2020-06-12,9475.0,4581.79206303,119.6719
2020-06-13,9325.0,4829.79726322,119.6719
2020-06-14,9432.53,18589.28586581,119.6719
2020-06-15,9526.25,10345.29526997,119.9622
2020-06-16,9457.51,8937.92623229,119.5744
2020-06-17,9376.14,6300.5664912,119.918
2020-06-18,9301.91,7871.9637482,120.2252
2020-06-19,9355.74,6900.60934146,120.226
2020-06-20,9286.14,3088.66849893,120.226
2020-06-21,9690.74,11775.73858785,120.226
2020-06-22,9623.56,7946.97355694,119.7613
2020-06-23,9285.91,13410.75869027,119.3372
2020-06-24,9243.51,13529.05626726,119.9834
2020-06-25,9155.42,10702.37319002,120.3089
2020-06-26,9002.46,8507.26840968,120.5425
2020-06-27,9113.24,5537.7575057,120.5425
2020-06-28,9184.45,8658.42672493,120.5425
2020-06-29,9136.2,6820.86740899,120.6757
2020-06-30,9239.97,7550.15999655,120.4746
2020-07-01,9091.53,10774.18558946,120.0902
2020-07-02,9063.87,7738.46972112,119.8648
2020-07-03,9138.51,5300.78823324,119.8648
2020-07-04,9074.39,4601.32645918,119.8648
2020-07-05,9343.31,9959.28200198,119.8648
2020-07-06,9253.94,6326.83865418,119.2941
2020-07-07,9435.28,10135.31536748,119.5814
2020-07-08,9236.95,8450.14110132,119.5625
2020-07-09,9291.05,6892.47061091,119.5221
2020-07-10,9235.0,3369.21728725,119.3601
2020-07-11,9303.37,5419.21357745,119.3601
2020-07-12,9236.92,8698.43618823,119.3601
2020-07-13,9256.94,7497.56309216,119.1984
2020-07-14,9190.16,7196.32866271,119.3999
2020-07-15,9130.11,8765.69858912,119.0423
2020-07-16,9154.29,6423.74716202,118.9368
2020-07-17,9175.85,4121.62697417,119.134
2020-07-18,9212.87,3520.07247613,119.134
2020-07-19,9161.05,5815.33084221,119.134
2020-07-20,9394.14,9603.9151125,119.0588
2020-07-21,9536.18,10362.35264843,118.4145
2020-07-22,9613.24,12992.9719195,118.1446
2020-07-23,9551.21,9798.89346586,118.0724
2020-07-24,9711.33,6973.11089437,118.1445
2020-07-25,9941.0,11615.0460936,118.1445
2020-07-26,11048.91,41850.57309953,118.1445
2020-07-27,10934.23,26011.37513947,117.3982
2020-07-28,11110.12,18556.27794282,117.3301
2020-07-29,11115.95,12408.70410754,117.2242
2020-07-30,11351.62,15747.02174952,117.4133
2020-07-31,11810.07,18293.12524307,117.2208
2020-08-01,11068.54,28118.42911355,117.2208
2020-08-02,11233.13,13783.34037417,117.2208
2020-08-03,11197.04,12074.47851394,117.8199
2020-08-04,11756.75,16637.78082145,117.7962
2020-08-05,11773.89,18053.08146864,116.8865
2020-08-06,11606.52,23761.51075422,117.055
2020-08-07,11774.98,7315.88456116,117.6365
2020-08-08,11688.48,7595.96106535,117.6365
2020-08-09,11899.73,22152.58893673,117.6365
2020-08-10,11388.53,20706.60991744,117.5946
2020-08-11,11566.45,12809.98917913,117.3902
2020-08-12,11795.95,15369.40392513,117.2679
2020-08-13,11779.0,13797.82000137,117.1313
2020-08-14,11859.24,12567.03859346,116.9512
2020-08-15,11918.84,8911.25397878,116.9512
2020-08-16,12304.26,23814.66050181,116.9512
2020-08-17,11950.0,18628.91287504,116.7609
2020-08-18,11758.87,16646.31489492,116.5722
2020-08-19,11864.26,8801.17750309,116.5789
2020-08-20,11529.22,14865.37875873,116.8243
2020-08-21,11672.93,7946.02465327,117.0682
2020-08-22,11650.01,5516.17048181,117.0682
2020-08-23,11753.85,7253.01922609,117.0682
2020-08-24,11324.92,14348.63533296,116.9238
2020-08-25,11463.27,9124.5541845,116.8324
2020-08-26,11330.06,13517.39421459,116.6358
2020-08-27,11535.0,10373.89590327,116.6614
2020-08-28,11474.31,5417.54146196,115.9506
2020-08-29,11716.01,5594.22582376,115.9506
2020-08-30,11655.0,9123.59353747,115.9506
2020-08-31,11924.22,16057.64432384,115.7717
2020-09-01,11395.48,19721.44316904,115.5814
2020-09-02,10172.52,30364.24398441,116.0423
2020-09-03,10500.05,23366.46467779,116.0799
2020-09-04,10168.36,22450.75807716,116.0457
2020-09-05,10257.86,9516.19303239,116.0457
2020-09-06,10375.0,11996.92866276,116.0457
2020-09-07,10125.69,15768.31017626,116.0457
2020-09-08,10224.56,9645.50409232,116.4725
2020-09-09,10343.23,11237.01908035,116.1396
2020-09-10,10394.41,7200.29156246,115.8906
2020-09-11,10446.52,6495.30033616,116.0963
2020-09-12,10336.76,10442.19360563,116.0963
2020-09-13,10679.95,13532.95018331,116.0963
2020-09-14,10783.75,12634.3292873,115.6523
2020-09-15,10959.61,11003.70130082,115.5996
2020-09-16,10943.61,8885.4490645,115.3623
2020-09-17,10937.52,8660.059472,115.4476
2020-09-18,11080.0,5718.02211829,115.248
2020-09-19,10920.89,6003.78509052,115.248
2020-09-20,10416.82,15004.71121349,115.248
2020-09-21,10531.13,7904.25642443,116.3873
2020-09-22,10235.1,8893.24233647,116.5529
2020-09-23,10740.01,9678.39349807,117.2631
2020-09-24,10690.53,9690.62760986,117.5578
2020-09-25,10730.0,3783.39739972,117.8786
2020-09-26,10778.2,3880.03686062,117.8786
2020-09-27,10695.55,8876.06156838,117.8786
2020-09-28,10840.73,8200.78265336,117.629
2020-09-29,10779.63,6318.52943807,117.5379
2020-09-30,10617.63,12848.73637335,116.957
2020-10-01,10573.12,10263.48290265,116.7339
2020-10-02,10551.65,3211.70459291,116.7424
2020-10-03,10671.11,3569.25620166,116.7424
2020-10-04,10795.0,6081.38701926,116.7424
2020-10-05,10602.66,7596.36372031,116.187
2020-10-06,10670.47,6108.04255109,116.2781
2020-10-07,10933.09,11301.25106194,116.3548
2020-10-08,11057.07,10098.3991552,116.1753
2020-10-09,11299.5,9312.75916488,115.2843
2020-10-10,11374.01,5163.46475688,115.2843
2020-10-11,11535.46,11056.91558046,115.2843
2020-10-12,11428.22,8639.21277154,115.2843
2020-10-13,11427.7,7078.70152873,115.9193
2020-10-14,11509.34,8538.52039637,115.6959
2020-10-15,11328.95,9505.26615373,116.1046
2020-10-16,11367.89,3586.1455215,115.7754
2020-10-17,11514.2,4352.09499051,115.7754
2020-10-18,11760.45,10313.23447344,115.7754
2020-10-19,11923.83,13840.02481291,115.4109
2020-10-20,12808.0,32404.63293167,115.2558
2020-10-21,12987.02,20337.78966446,114.9185
2020-10-22,12937.09,10450.87207186,115.1234
2020-10-23,13126.24,7915.34663475,115.0198
2020-10-24,13045.0,9276.17719938,115.0198
2020-10-25,13068.79,12275.35826032,115.0198
2020-10-26,13698.18,17267.43967837,115.2872
2020-10-27,13281.05,21073.3766776,115.0206
