day,low,high,open,close,volume
2016-11-18,738.0,752.3,748.55,750.77,2953.71110824
2016-11-17,728.89,751.0,729.61,748.54,4633.63714554
2016-11-16,729.01,750.01,738.07,730.71,4171.50353425
2016-11-15,710.0,743.8,711.92,739.85,6194.50292689
2016-11-14,671.23,716.3,708.4,712.29,4793.81248351
2016-11-13,695.07,708.57,704.01,708.32,4818.75334881
2016-11-12,685.7,705.94,704.63,704.01,4207.77586806
2016-11-11,702.42,716.99,716.56,704.53,3130.22057213
2016-11-10,712.5,718.99,713.0,716.9,3363.91577496
2016-11-09,705.84,723.61,721.0,712.91,4441.88391256
2016-11-08,710.05,747.26,711.3,720.97,12022.23320968
2016-11-07,704.16,716.45,706.41,711.15,4361.51958288
2016-11-06,701.35,717.32,717.04,706.42,4168.78736342
2016-11-05,705.86,719.83,706.98,717.02,3013.17627869
2016-11-04,697.72,707.99,706.05,706.99,2999.21458017
2016-11-03,683.8,708.33,690.0,706.32,5229.21994603
2016-11-02,672.06,746.16,744.61,690.0,10331.34963833
2016-11-01,720.0,744.6,730.7,744.6,5096.8408538
2016-10-31,695.74,737.5,697.07,730.7,6909.18196562
2016-10-30,681.01,709.68,697.39,696.9,4474.8670547
2016-10-29,692.04,714.98,714.28,697.41,3799.52235609
2016-10-28,689.39,725.64,689.95,714.28,6583.49896892
2016-10-27,683.2,691.19,691.01,689.95,4409.98654001
2018-06-18,6670.01,6829.06,6709.19,6736.41,6155.18187377
2018-06-17,6385.0,6807.64,6447.15,6709.02,8046.05593543
2018-06-16,6428.14,6570.01,6484.3,6447.16,3275.09792547
2018-06-15,6330.0,6549.99,6391.21,6484.29,4521.32956305
2018-06-14,6370.0,6660.0,6638.49,6391.22,7028.63892797
2018-06-13,6269.0,6750.0,6302.32,6638.49,14548.25525645
2018-06-12,6135.0,6618.95,6549.47,6302.31,17373.41486923
2018-06-11,6450.0,6885.84,6881.0,6545.0,10820.92303628
2018-06-10,6666.66,6913.83,6770.31,6881.0,11620.53954327
2018-06-09,6652.0,7496.41,7496.41,6770.31,18788.77680649
2018-06-08,7468.0,7680.0,7616.0,7496.4,2775.24696058
2018-06-07,7536.58,7690.0,7684.93,7618.8,3945.54283341
2018-06-06,7635.0,7747.0,7655.0,7684.93,5041.52279334
2018-06-05,7484.0,7691.0,7612.51,7655.0,5736.88730444
2018-06-04,7355.0,7677.5,7487.37,7612.51,5740.07226081
2018-06-03,7447.61,7747.57,7706.37,7487.37,6034.28233024
2018-06-02,7583.24,7777.0,7636.41,7706.37,5206.86345245
2018-06-01,7440.0,7697.09,7514.32,7636.42,5070.8649463
2018-05-31,7351.01,7599.99,7485.0,7514.32,6936.82298245
2018-05-30,7340.0,7609.99,7380.0,7485.0,6067.82801549
2018-05-29,7272.71,7557.78,7460.0,7380.01,6250.20477606
2018-05-28,7058.0,7524.99,7107.94,7460.0,10350.09174071
2018-05-27,7087.0,7444.8,7346.64,7107.94,7785.66681592
2018-05-26,7229.01,7392.7,7337.94,7346.64,4568.21590348
2018-05-25,7287.23,7640.46,7459.11,7337.95,4572.29163123
2018-05-24,7326.94,7661.85,7584.15,7459.11,8681.38004429
2018-05-23,7269.0,7734.99,7505.01,7584.15,11375.35825749
2018-05-22,7433.19,8030.06,7987.7,7505.0,15892.46676728
2018-05-21,7950.0,8400.0,8393.43,7987.7,6905.26600219
2018-05-20,8309.23,8584.39,8516.86,8393.44,5125.87838258
2018-05-19,8172.0,8600.0,8235.6,8516.86,4486.83071279
2018-05-18,8152.54,8390.0,8238.51,8235.6,4198.42045085
2018-05-17,7927.21,8280.0,8059.0,8238.51,8239.27592631
2018-05-16,8001.0,8483.48,8344.01,8059.0,8477.74299592
2018-05-15,8103.33,8500.0,8477.47,8344.0,10858.39386627
2018-05-14,8420.45,8847.0,8670.0,8477.46,10892.26808048
2018-05-13,8289.79,8880.01,8686.1,8670.0,14127.77867728
2018-05-12,8345.0,8774.32,8474.31,8686.1,6678.59431195
2018-05-11,8223.43,8658.57,8403.33,8475.0,11392.07649417
2018-05-10,8351.0,9010.51,9010.51,8403.33,17512.9269818
2018-05-09,9001.01,9386.32,9300.08,9010.51,7596.46134672
2018-05-08,8960.0,9370.0,9177.81,9300.08,8628.95083325
2018-05-07,9050.0,9463.13,9356.25,9177.82,9561.98001906
2018-05-06,9162.85,9619.55,9600.0,9353.0,9909.98246212
2018-05-05,9390.0,9880.0,9799.99,9600.0,7651.21500589
2018-05-04,9660.28,9948.12,9685.0,9800.0,9391.1010713
2018-05-03,9451.5,9745.0,9725.74,9685.0,10837.90259875
2018-05-02,9131.0,9800.0,9190.47,9725.74,14956.45443951
2018-05-01,8990.0,9251.05,9072.29,9190.48,8825.62461492
2018-04-30,8831.21,9245.37,9243.83,9072.29,11372.35045084
2018-04-29,9110.88,9447.0,9389.01,9243.83,8862.27320109
2018-04-28,9179.99,9512.5,9329.99,9389.01,7937.98812228
2018-04-27,8863.42,9447.0,8922.56,9329.99,8849.51366266
2018-04-26,8910.0,9369.0,9272.12,8922.55,12087.28643213
2018-04-25,8660.0,9318.0,8865.98,9272.11,15216.84970266
2018-04-24,8602.43,9763.49,9645.0,8865.98,31814.1288426
2018-04-23,8930.0,9728.56,8931.31,9645.1,20843.27006804
2018-04-22,8775.1,8991.0,8795.0,8931.3,8040.33557959
2018-04-21,8754.01,9015.0,8915.42,8795.01,7805.76709948
2018-04-20,8610.7,9038.87,8866.27,8915.42,12305.06569139
2018-04-19,8216.21,8932.57,8274.0,8866.27,16415.30759081
2018-04-18,8101.47,8300.0,8152.05,8274.0,11936.23618763
2018-04-17,7879.8,8243.99,7892.11,8152.05,10973.85923727
2018-04-16,7822.0,8162.5,8048.92,7892.1,10700.35753361
2018-04-15,7905.99,8398.98,8355.24,8048.93,13429.26623465
2018-04-14,8003.11,8392.56,8003.12,8355.25,9899.55458272
2018-04-13,7830.0,8150.0,7893.19,8003.11,9338.06089305
2018-04-12,7760.0,8220.0,7915.99,7893.19,22123.21006651
2018-04-11,6767.77,8050.0,6943.0,7916.0,31205.93316274
2018-04-10,6806.01,6974.0,6825.0,6942.99,8182.9960061
2018-04-09,6661.19,6893.29,6771.14,6824.99,7491.82299943
2018-04-08,6617.0,7169.53,7020.01,6771.13,13950.51963666
2018-04-07,6880.0,7099.99,6894.01,7020.01,6296.84940676
2018-04-06,6605.08,7064.64,6619.01,6894.01,10351.3736739
2018-04-05,6518.88,6847.0,6785.86,6619.01,10756.54967988
2018-04-04,6568.64,6933.11,6791.68,6785.85,14454.29416624
2018-04-03,6708.46,7424.91,7424.91,6791.68,15332.55315937
2018-04-02,7016.8,7520.0,7045.01,7424.9,18923.19243902
2018-04-01,6777.28,7100.0,6816.01,7045.01,14317.14565509
2018-03-31,6450.0,7044.46,6928.5,6816.01,15434.52280833
2018-03-30,6780.0,7200.0,6848.01,6928.5,14951.4968471
2018-03-29,6600.0,7275.35,7080.0,6848.01,29312.749662
2018-03-28,6905.0,7957.0,7942.73,7080.0,27812.00561903
2018-03-27,7727.76,8088.0,7793.61,7942.72,10966.69757001
2018-03-26,7757.0,8219.99,8144.99,7793.61,14987.73034205
2018-03-25,7854.0,8498.0,8453.0,8145.0,19389.85130451
2018-03-24,8359.45,8670.0,8531.96,8453.0,9048.85236081
2018-03-23,8508.0,8999.0,8927.8,8531.34,11863.31062337
2018-03-22,8280.04,8927.81,8715.09,8927.1,15266.82554983
2018-03-21,8467.27,9073.93,8891.81,8715.09,14990.23803367
2018-03-20,8745.0,9174.0,8900.0,8891.81,16007.11697609
2018-03-19,8316.15,9046.26,8589.0,8900.0,20469.34145312
2018-03-18,8108.31,8757.5,8192.0,8589.0,25598.67320803
2018-03-17,7310.0,8302.73,7857.59,8192.0,30536.54458381
2018-03-16,7751.0,8349.82,8274.09,7857.6,13639.73308518
2018-03-15,7911.0,8600.0,8260.0,8275.0,16967.92912777
2018-03-14,7666.0,8400.0,8207.02,8259.99,28014.23390561
2018-03-13,7931.0,9340.0,9145.42,8207.02,28010.58833814
2018-03-12,8855.0,9472.88,9120.0,9145.41,17207.40199682
2018-03-11,8780.49,9890.0,9533.88,9120.0,21281.59414403
2018-03-10,8516.0,9760.0,8795.45,9533.88,21816.15454135
2018-03-09,8720.08,9518.77,9255.0,8795.44,17254.85640436
2018-03-08,8370.0,9410.0,9304.9,9255.0,42041.35761821
2018-03-07,9050.0,10098.0,9925.0,9304.89,23426.7950493
2018-03-06,9400.0,10894.0,10700.0,9925.0,32486.56622749
2018-03-05,10565.85,11395.63,11371.5,10700.0,18565.88802786
2018-03-04,11339.0,11645.74,11469.9,11377.54,11051.44857722
2018-03-03,11041.0,11487.0,11432.51,11469.9,8635.84247054
2018-03-02,11000.0,11494.57,11000.01,11432.5,13198.55336472
2018-03-01,10765.0,11149.0,10895.93,11000.0,13838.03908182
2018-02-28,10213.99,11075.0,10307.26,10895.92,15390.55106388
2018-02-27,10263.0,11044.0,10556.3,10307.27,19688.06956326
2018-02-26,10133.33,10845.07,10300.0,10566.57,18240.52935154
2018-02-25,9404.0,10447.74,9600.0,10300.0,19118.9938219
2018-02-24,9324.75,9850.0,9688.61,9597.99,11707.16167099
2018-02-23,9372.72,10494.14,10144.99,9688.62,19729.38570667
2018-02-22,9576.43,10390.77,9830.0,10144.99,20779.94318193
2018-02-21,9715.27,10900.0,10453.83,9830.0,28095.90851163
2018-02-20,10250.0,11279.99,11235.57,10454.27,30042.03089218
2018-02-19,11000.0,11775.0,11140.0,11235.57,28425.12094891
2018-02-18,10297.39,11274.11,10380.03,11140.0,17634.43505308
2018-02-17,10159.0,11299.1,11121.5,10380.04,26975.93580105
2018-02-16,10057.0,11149.0,10167.49,11121.5,20781.56168216
2018-02-15,9729.58,10307.68,10031.23,10167.49,17843.54690778
2018-02-14,9342.46,10249.81,9472.98,10031.23,32372.79739747
2018-02-13,8520.0,9482.5,8520.01,9472.98,24374.64430846
2018-02-12,8393.1,8925.0,8872.27,8520.01,13952.55754805
2018-02-11,8072.99,8950.0,8073.0,8872.28,19718.28616707
2018-02-10,7851.0,8547.49,8547.48,8072.99,16804.11338411
2018-02-09,8155.0,9090.0,8671.0,8547.49,24910.69248868
2018-02-08,7750.0,8700.0,8218.07,8671.01,27558.51614051
2018-02-07,7550.0,8625.0,7575.76,8218.1,31649.57658512
2018-02-06,7212.82,8650.0,7688.47,7575.75,50916.57889564
2018-02-05,5873.0,7948.89,6905.2,7688.46,91895.11062729
2018-02-04,6425.75,8349.16,8167.9,6905.19,59578.69822102
2018-02-03,7859.0,9350.0,9227.8,8167.91,24062.18195663
2018-02-02,8115.48,9499.0,8787.52,9240.0,23700.98508963
2018-02-01,7540.0,9090.08,9014.22,8787.52,52039.26807721
2018-01-31,8400.0,10166.25,10099.99,9014.23,38171.97003425
2018-01-30,9601.02,10299.95,9995.0,10099.99,19533.73809729
2018-01-29,9711.11,11150.0,11123.01,9995.0,27589.87336945
2018-01-28,10840.0,11570.0,11536.0,11123.01,11166.05984506
2018-01-27,11234.38,11697.24,11319.0,11536.0,13684.87204513
2018-01-26,10850.0,11494.08,11086.88,11319.0,12301.187315
2018-01-25,10305.0,11570.0,11118.0,11086.89,19343.28195401
2018-01-24,10851.0,11690.0,11356.8,11118.0,13803.3994887
2018-01-23,10450.0,11450.0,10824.95,11356.79,15159.74617502
2018-01-22,9945.0,11370.0,10766.7,10824.94,21897.02947424
2018-01-21,10025.0,11849.0,11518.17,10766.7,24352.57045749
2018-01-20,11118.0,12762.8,12762.8,11518.17,16426.17776825
2018-01-19,11498.99,12985.55,11499.0,12762.8,18749.95639326
2018-01-18,11050.0,11973.99,11305.53,11498.99,15959.30876174
2018-01-17,10687.21,12123.1,11204.64,11305.53,30134.64772622
2018-01-16,9005.0,12358.89,11570.01,11200.01,63957.23278928
2018-01-15,9928.62,13643.66,13590.0,11570.01,62207.83296297
2018-01-14,13416.0,14253.0,13656.23,13590.0,10511.84043108
2018-01-13,13110.0,14332.85,14187.94,13656.23,10783.39313813
2018-01-12,13792.25,14500.0,13820.0,14187.95,10491.10485473
2018-01-11,12900.0,14080.83,13308.06,13820.0,14816.77240977
2018-01-10,12800.01,14970.0,14875.17,13308.06,28889.12130985
2018-01-09,13550.01,14875.18,14481.0,14875.18,22664.54513634
2018-01-08,14230.0,15384.0,14993.73,14480.99,15384.62464501
2018-01-07,14000.0,16275.0,16174.22,14993.74,23151.96462195
2018-01-06,15755.01,17115.01,17099.0,16174.22,12341.08084887
2018-01-05,16251.01,17174.0,16960.01,17098.99,14104.21391996
2018-01-04,14819.78,17178.0,15145.0,16960.01,22917.78066891
2018-01-03,14230.0,15400.0,15098.23,15144.99,20010.43634249
2018-01-02,14628.0,15400.0,14781.52,15098.14,17877.49528646
2018-01-01,13005.0,15275.0,13480.0,14781.51,26387.93493436
2017-12-31,12952.5,13889.0,13863.14,13480.01,12295.00653579
2017-12-30,12633.8,14280.26,12839.98,13863.13,18604.28576752
2017-12-29,12500.0,14639.79,14565.04,12839.99,28787.73764058
2017-12-28,14041.81,15105.34,14450.01,14565.05,18476.05198941
2017-12-27,13500.0,15489.0,15360.01,14450.01,31273.57825037
2017-12-26,14524.37,16490.0,15790.88,15367.08,24957.62817381
2017-12-25,14171.98,16148.0,14171.99,15790.88,22462.7056247
2017-12-24,13450.0,14774.0,14221.93,14171.98,15425.35357187
2017-12-23,13210.0,15109.27,15075.89,14221.94,24834.83362307
2017-12-22,13750.0,16261.0,14229.47,15075.89,30795.88799527
2017-12-21,10400.0,15974.95,15758.8,14210.57,103039.93421339
2017-12-20,15151.0,17364.57,16496.9,15758.8,28740.89368429
2017-12-19,14001.0,17890.0,17838.73,16496.89,47992.44424371
2017-12-18,16800.0,19099.0,19039.01,17838.73,32148.34752127
2017-12-17,18200.0,19385.0,19378.99,19039.01,26385.52352887
2017-12-16,19010.0,19891.99,19650.02,19378.99,21476.23509637
2017-12-15,17630.0,19797.0,17738.68,19650.01,24853.68358079
2017-12-14,16745.0,17899.0,16749.79,17738.67,28605.3275268
2017-12-13,16256.0,17199.6,16689.62,16749.78,16329.87585067
2017-12-12,15700.0,17900.0,17730.12,16689.61,31867.18168864
2017-12-11,16375.0,18149.99,16885.76,17730.12,38219.40739552
2017-12-10,15200.0,17493.0,15290.01,16885.76,41169.69239233
2017-12-09,13501.0,16300.0,15309.99,15290.01,52882.81594883
2017-12-08,13550.0,16499.0,16367.03,15309.98,41170.50758947
2017-12-07,13788.99,17777.69,17390.01,16367.03,68522.70363443
2017-12-06,13500.0,19697.0,14090.0,17390.01,84528.1023714
2017-12-05,11717.5,14425.0,11718.34,14090.0,51358.74592889
2017-12-04,11532.0,11875.0,11643.99,11718.35,17711.49076161
2017-12-03,10950.0,11650.0,11290.0,11643.98,20180.88652913
2017-12-02,10601.0,11891.0,10930.24,11290.0,31415.80537618
2017-12-01,10701.0,11100.0,10869.85,10930.24,20197.01810153
2017-11-30,9517.0,10937.0,9903.01,10869.84,33257.5736678
2017-11-29,9135.6,10850.0,9920.81,9903.0,42536.31363519
2017-11-28,8595.55,11485.0,9949.0,9935.98,70224.99702034
2017-11-27,9705.99,9989.95,9768.71,9949.0,18960.42673846
2017-11-26,9401.0,9795.0,9401.11,9768.71,25683.3262464
2017-11-25,8795.5,9596.0,8795.5,9401.11,28641.69759252
2017-11-24,8203.98,8795.5,8215.01,8795.5,16482.32785846
2017-11-23,7900.0,8324.0,8031.16,8215.01,14748.71323788
2017-11-22,8031.16,8274.98,8250.0,8031.16,11919.91670069
2017-11-21,8103.13,8298.98,8109.0,8250.0,13690.8317595
2017-11-20,7802.99,8375.0,8256.01,8109.0,31256.2619911
2017-11-19,7969.0,8293.25,8031.83,8256.01,15693.26060594
2017-11-18,7700.0,8098.62,7777.01,8031.82,14765.96963561
2017-11-17,7502.0,7847.98,7714.7,7777.01,14707.53684425
2017-11-16,7536.0,7988.5,7838.54,7714.71,25045.6530014
2017-11-15,7130.0,7985.37,7294.0,7838.53,29352.77615064
2017-11-14,6605.0,7349.0,6605.0,7294.0,27878.77629558
2017-11-13,6450.0,6748.0,6535.87,6605.0,20256.43299376
2017-11-12,5850.0,6841.45,5886.35,6535.87,36435.45627543
2017-11-11,5511.11,6486.0,6346.64,5886.35,52487.43253081
2017-11-10,6201.01,6894.99,6577.63,6346.7,25651.2940802
2017-11-09,6426.0,7350.0,7156.0,6577.62,34072.93239507
2017-11-08,7079.0,7470.01,7467.97,7156.0,18059.36167926
2017-11-07,7031.66,7898.0,7128.99,7467.96,38184.63758966
2017-11-06,6968.49,7232.84,6969.76,7126.63,14505.79432211
2017-11-05,6900.73,7432.49,7391.95,6969.76,24287.52091386
2017-11-04,7310.0,7630.0,7412.35,7392.0,16504.95764862
2017-11-03,7011.1,7498.0,7170.01,7412.55,13668.92328073
2017-11-02,6955.89,7449.99,7039.99,7170.01,24759.33130603
2017-11-01,6759.0,7445.0,6783.69,7039.98,35889.38819701
2017-10-31,6363.59,6784.0,6445.01,6783.69,20571.58188569
2017-10-30,6095.96,6472.13,6124.16,6445.01,15024.49558504
2017-10-29,6028.0,6200.0,6140.01,6124.16,8341.53244599
2017-10-28,5728.0,6298.99,5752.01,6140.01,12509.85515088
2017-10-27,5715.0,5894.0,5780.0,5752.01,5453.79798889
2017-10-26,5708.8,5998.0,5891.61,5780.0,9337.84412481
2017-10-25,5701.0,6000.0,5739.97,5891.61,11850.82718824
2017-10-24,5376.71,5765.0,5525.43,5739.97,14136.58125946
2017-10-23,5462.19,5906.0,5906.0,5525.43,18281.54006372
2017-10-22,5650.98,6057.02,6005.05,5905.99,16446.78333056
2017-10-21,5755.95,6082.3,6024.85,6005.05,10770.42951293
2017-10-20,5868.26,6189.1,5989.1,6024.86,14614.73525277
2017-10-19,5630.0,6063.99,5704.0,5989.1,16708.981564
2017-10-18,5529.44,5750.0,5574.02,5704.01,8908.55652227
2017-10-17,5102.0,5600.0,5593.97,5574.44,17620.49150442
2017-10-16,5525.0,5769.99,5754.9,5594.0,9121.4068495
2017-10-15,5575.55,5785.3,5693.7,5754.9,8820.66040004
2017-10-14,5455.5,5849.83,5819.13,5693.7,11817.32828781
2017-10-13,5567.86,5839.8,5624.87,5819.13,8999.20367594
2017-10-12,5390.0,5867.0,5440.0,5624.8,26597.9752588
2017-10-11,4809.59,5440.92,4814.99,5440.0,20097.68845511
2017-10-10,4720.21,4869.97,4750.0,4814.99,7238.87876179
2017-10-09,4701.53,4925.65,4769.55,4750.0,13709.70806252
2017-10-08,4561.0,4875.39,4603.5,4769.55,14273.86832882
2017-10-07,4420.01,4612.0,4425.0,4603.49,7159.77178341
2017-10-06,4320.0,4449.42,4363.0,4425.0,4178.25089288
2017-10-05,4299.99,4407.0,4320.02,4362.99,6441.72560363
2017-10-04,4150.01,4365.21,4214.84,4320.04,6482.32778439
2017-10-03,4175.3,4344.0,4307.99,4214.84,6555.27096872
2017-10-02,4240.0,4419.95,4392.71,4307.99,10606.10621945
2017-10-01,4354.23,4470.0,4394.81,4392.71,8647.75799194
2017-09-30,4256.92,4396.99,4339.01,4394.81,5366.91196997
2017-09-29,4143.52,4356.28,4156.99,4339.0,6235.07845604
2017-09-28,4015.17,4212.99,4189.42,4156.99,10360.83388071
2017-09-27,4122.0,4269.95,4200.0,4189.42,7903.94689054
2017-09-26,3880.36,4228.39,3885.09,4200.0,12072.66869574
2017-09-25,3854.29,3960.0,3919.98,3885.09,5893.22353833
2017-09-24,3669.01,3969.37,3669.01,3919.78,9583.73758911
2017-09-23,3630.01,3789.36,3787.33,3669.01,4692.79090244
2017-09-22,3580.0,3818.89,3619.01,3787.33,6595.93530667
2017-09-21,3509.79,3767.77,3617.47,3619.01,12649.02130076
2017-09-20,3571.0,3903.57,3872.07,3617.47,14978.48542601
2017-09-19,3850.01,4044.0,3910.11,3872.06,9910.40111429
2017-09-18,3850.44,4125.22,4100.0,3910.11,13781.15538642
2017-09-17,3717.56,4130.0,3719.98,4100.0,16906.72338998
2017-09-16,3475.64,3841.0,3726.51,3719.97,11718.88020167
2017-09-15,3600.0,4042.98,3740.02,3726.51,19031.68597217
2017-09-14,2975.01,3894.48,3249.99,3740.02,54488.48241948
2017-09-13,3230.05,3923.0,3855.61,3250.4,36363.92501211
2017-09-12,3726.0,4174.53,4164.52,3855.32,22842.53225552
2017-09-11,4080.0,4375.37,4210.72,4164.52,12373.3985777
2017-09-10,4111.14,4365.0,4251.36,4210.72,9068.25507562
2017-09-09,4139.0,4349.99,4334.36,4251.36,10078.69985674
2017-09-08,4180.0,4449.95,4350.0,4334.36,10073.89558667
2017-09-07,4140.0,4679.99,4624.18,4350.0,22102.7184586
2017-09-06,4475.01,4665.44,4616.18,4624.18,8455.04147983
2017-09-05,4431.0,4692.0,4432.51,4616.18,16174.30433105
2017-09-04,4242.38,4514.95,4498.46,4432.51,17315.43019201
2017-09-03,4234.16,4628.05,4626.05,4498.25,20518.88448285
2017-09-02,4524.0,4749.99,4642.39,4626.05,11569.36076538
2017-09-01,4500.0,4980.0,4948.0,4649.99,19577.18874549
2017-08-31,4706.0,4948.0,4743.94,4947.99,16762.80580838
2017-08-30,4580.84,4769.03,4581.98,4743.94,13628.46777811
2017-08-29,4500.55,4635.21,4599.01,4581.98,10383.4343046
2017-08-28,4350.0,4656.83,4384.99,4599.0,14509.95812379
2017-08-27,4200.0,4396.0,4343.5,4384.99,10452.60382073
2017-08-26,4309.87,4392.0,4344.32,4340.11,7041.34420177
2017-08-25,4260.01,4374.39,4360.0,4344.32,6146.47876206
2017-08-24,4284.01,4453.9,4312.03,4360.0,10918.77972836
2017-08-23,4112.76,4349.99,4142.5,4312.03,10247.98420911
2019-04-14,4945.54,5193.01,5163.81,5029.99,10155.67146076
2019-04-13,5013.81,5191.19,5065.02,5164.27,4408.9676634
2019-04-12,5036.74,5123.28,5078.19,5066.22,4288.93959827
2019-04-11,4901.99,5118.56,5040.11,5078.19,9952.12636385
2019-04-10,4967.24,5342.74,5322.02,5041.3,16499.10831947
2019-04-09,5164.49,5488.0,5187.21,5318.58,16740.40012691
2019-04-08,5145.0,5287.0,5286.82,5187.21,9741.06958958
2019-04-07,5132.28,5352.5,5194.76,5285.54,15666.45276154
2019-04-06,5029.7,5270.33,5049.18,5194.79,10156.6009031
2019-04-05,4925.0,5244.04,5040.95,5049.22,12091.44129438
2019-04-04,4887.34,5066.59,4907.92,5040.66,11681.37430365
2019-04-03,4778.0,5071.34,4975.13,4906.49,16348.20012368
2019-04-02,4787.11,5345.0,4901.92,4975.97,39435.72650644
2019-04-01,4132.02,5121.0,4137.01,4901.93,38406.93211632
2019-03-31,4051.53,4149.5,4095.0,4137.0,7951.26492707
2019-03-30,4077.01,4103.0,4094.14,4094.99,3140.83701306
2019-03-29,4042.51,4131.87,4091.01,4094.14,5262.21344691
2019-03-28,4007.78,4101.5,4011.98,4091.01,9955.46857667
2019-03-27,3994.0,4026.54,4026.54,4011.17,4867.33830466
2019-03-26,3914.9,4035.8,3922.41,4026.53,6852.41006794
2019-03-25,3880.64,3923.9,3907.54,3921.45,4279.07361049
2019-03-24,3858.0,3976.47,3969.52,3907.53,6471.85662029
2019-03-23,3946.0,3982.45,3982.45,3969.52,2699.83001403
2019-03-22,3960.25,3997.01,3983.77,3983.43,4145.33997822
2019-03-21,3961.7,3998.01,3972.76,3983.78,5137.20746387
2019-03-20,3915.14,4056.33,4032.68,3972.76,9362.01127686
2019-03-19,3965.43,4044.82,4000.85,4031.85,7321.39290672
2019-03-18,3952.08,4009.61,3969.68,4000.85,5889.02569989
2019-03-17,3937.69,4015.7,3967.01,3970.5,5613.64637341
2019-03-16,3936.3,3991.0,3990.0,3967.01,3579.86643543
2019-03-15,3900.89,4037.47,3902.8,3990.0,6801.89533817
2019-03-14,3846.79,3910.0,3853.95,3902.8,6794.31389855
2019-03-13,3779.28,3900.0,3851.02,3853.95,7895.18815498
2019-03-12,3827.5,3871.02,3860.0,3851.02,5689.69622247
2019-03-11,3796.71,3875.33,3849.67,3860.0,6921.17284956
2019-03-10,3817.01,3911.83,3900.93,3849.68,6170.4651356
2019-03-09,3867.84,3917.0,3917.0,3900.92,3602.23313878
2019-03-08,3834.59,3947.33,3842.62,3917.0,5821.05637535
2019-03-07,3771.0,3910.88,3857.04,3843.12,8988.38343108
2019-03-06,3830.79,3891.0,3851.89,3857.05,7308.01574651
2019-03-05,3812.0,3894.7,3844.59,3851.89,6911.18572899
2019-03-04,3692.36,3876.65,3700.02,3844.59,9534.91911905
2019-03-03,3672.39,3804.99,3786.93,3700.72,8335.76872427
2019-03-02,3763.62,3815.48,3809.7,3786.93,4100.67673393
2019-03-01,3763.0,3818.08,3806.17,3809.7,3720.64470762
2019-02-28,3791.31,3843.0,3792.14,3806.17,6816.69897242
2019-02-27,3754.37,3910.0,3800.35,3792.14,9852.47269969
2019-02-26,3655.0,3823.13,3799.49,3799.91,8297.56906415
2019-02-25,3763.71,3826.37,3818.78,3799.48,6520.29872931
2019-02-24,3731.09,3860.0,3734.23,3818.79,11164.08173195
2019-02-23,3712.84,4188.79,4110.0,3734.22,17002.16745501
2019-02-22,3911.3,4156.1,3942.02,4110.0,10844.79746285
2019-02-21,3886.15,3956.43,3897.71,3942.02,7667.21817378
2019-02-20,3869.45,3988.0,3939.0,3897.71,8806.93272354
2019-02-19,3867.13,3967.19,3888.37,3938.99,8929.2721525
2019-02-18,3841.54,3969.54,3867.0,3888.01,14845.22658779
2019-02-17,3616.18,3917.0,3625.08,3867.0,16895.18406274
2019-02-16,3557.43,3675.0,3582.37,3625.08,6402.7929
2019-02-15,3565.5,3607.36,3566.59,3582.37,4351.61748343
2019-02-14,3545.89,3620.22,3561.49,3566.59,7447.04312687
2019-02-13,3535.1,3589.0,3576.69,3561.5,6197.23550751
2019-02-12,3562.98,3627.99,3588.06,3576.68,7024.94220353
2019-02-11,3550.0,3618.77,3590.36,3588.06,8347.13611385
2019-02-10,3579.38,3652.0,3648.85,3590.36,8819.26148262
2019-02-09,3578.59,3654.28,3623.73,3648.84,5364.52948065
2019-02-08,3597.0,3644.08,3622.0,3623.73,5155.45743968
2019-02-07,3344.0,3711.0,3358.99,3621.99,17649.47598021
2019-02-06,3352.01,3383.14,3366.01,3359.0,8613.79912675
2019-02-05,3340.8,3441.0,3428.41,3367.36,9820.67219128
2019-02-04,3400.0,3429.46,3409.57,3428.4,6385.43577243
2019-02-03,3395.1,3435.0,3415.69,3409.57,6032.81895284
2019-02-02,3386.45,3471.76,3468.43,3414.78,4606.56891409
2019-02-01,3414.49,3483.25,3437.5,3468.43,3967.92350855
2019-01-31,3369.62,3458.26,3411.5,3437.5,8806.60171078
2019-01-30,3396.74,3473.4,3437.55,3411.5,7405.39614964
2019-01-29,3372.97,3459.41,3395.74,3437.55,8513.95881185
2019-01-28,3337.87,3438.4,3429.95,3397.42,8709.69730139
2019-01-27,3374.01,3535.92,3531.02,3429.95,13775.65442083
2019-01-26,3470.14,3562.9,3556.07,3531.02,4286.50898961
2019-01-25,3540.0,3657.76,3562.17,3556.07,5602.74054612
2019-01-24,3510.01,3578.79,3568.97,3562.17,6834.07115259
2019-01-23,3530.1,3595.83,3553.01,3568.97,5827.07203747
2019-01-22,3523.64,3614.47,3577.04,3553.01,8205.65630491
2019-01-21,3425.0,3611.5,3531.75,3577.03,9658.63220705
2019-01-20,3487.37,3568.95,3537.56,3531.76,6493.83265776
2019-01-19,3481.01,3703.39,3683.5,3536.19,7430.51959727
2019-01-18,3604.9,3765.9,3607.85,3682.65,6068.64620532
2019-01-17,3580.16,3643.69,3640.64,3607.85,5977.23699338
2019-01-16,3541.0,3657.0,3609.71,3640.65,8924.86466717
2019-01-15,3572.52,3666.73,3580.19,3609.71,8894.45981244
2019-01-14,3538.63,3684.38,3664.18,3580.76,10894.51487451
