train_observations,test_observations,features,score,mse,rmse
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag1,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_180,volume_ma_90,volume_ma_365",0.9549998427934067,1280783.156097213,1131.716906340633
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag1,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,volume_ma_30,volume_ma_90,volume_ma_365",0.9549996379152867,1280788.9872867293,1131.7194825957222
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag1,close_lag2,close_lag7,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_180,volume_ma_365",0.9549870674871158,1281146.7636516525,1131.8775391585666
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag7,nbdi_ma_365,volume_ma_30",0.9549859674953374,1281178.0713409833,1131.8913690549032
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag2,close_lag3,close_lag7,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_180",0.9549771651338272,1281428.6019403366,1132.0020326573344
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag1,close_lag3,nbdi_ma_90,nbdi_ma_180,volume_ma_180",0.9549670488349287,1281716.5294951636,1132.1292017676974
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,nbdi_ma_30,nbdi_ma_90,nbdi_ma_365,volume_ma_30,volume_ma_180",0.954966040297224,1281745.2342416525,1132.1418790247328
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag1,close_lag2,close_lag3,close_lag7,nbdi_ma_180,volume_ma_180,volume_ma_365",0.954961228453368,1281882.1877312213,1132.2023616523777
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,nbdi_ma_30,nbdi_ma_90,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_180,volume_ma_365",0.9549603888630096,1281906.0839408287,1132.2129145795982
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,nbdi_ma_30,nbdi_ma_365,volume_ma_90",0.9549570203197368,1282001.958572211,1132.255253276491
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag3,nbdi_ma_30,nbdi_ma_90,nbdi_ma_365,volume_ma_30,volume_ma_180,volume_ma_365",0.9549543273123413,1282078.606271365,1132.2891001291873
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag3,close_lag7,volume_ma_180",0.954953666641596,1282097.4101159484,1132.297403563193
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_365",0.9549531236083536,1282112.86579151,1132.3042284613753
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag2,close_lag7,volume_ma_90",0.9549493910519083,1282219.1008742515,1132.351138505301
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag1,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,nbdi_ma_365,volume_ma_180",0.9549442929117284,1282364.202857783,1132.4152078004706
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag1,close_lag2,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,nbdi_ma_365,volume_ma_30,volume_ma_180",0.9549405879354129,1282469.6529618087,1132.4617666666759
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag3,volume_ma_90,volume_ma_180",0.954937981947305,1282543.8239398873,1132.4945138674568
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag1,close_lag2,nbdi_ma_180,nbdi_ma_365,volume_ma_90,volume_ma_180,volume_ma_365",0.9549337485541272,1282664.3137117412,1132.547709243077
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_365,volume_ma_180,volume_ma_365",0.954931639794412,1282724.332700365,1132.574206266576
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag1,close_lag2,close_lag7,nbdi_ma_90,nbdi_ma_180,volume_ma_30,volume_ma_180",0.9549288727437699,1282803.0877997791,1132.608973918086
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag1,close_lag2,close_lag3,close_lag7,nbdi_ma_90,nbdi_ma_180,nbdi_ma_365,volume_ma_180,volume_ma_365",0.9549259785827745,1282885.4606821002,1132.6453375536846
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag1,close_lag3,close_lag7,nbdi_ma_90,nbdi_ma_180,volume_ma_365",0.9549249633134589,1282914.3570220016,1132.6580936107778
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag1,close_lag2,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_365",0.9549237354893926,1282949.3030417592,1132.6735200585204
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,nbdi_ma_90,nbdi_ma_365,volume_ma_365",0.95492189341515,1283001.7316955384,1132.6966635845356
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag1,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,volume_ma_30,volume_ma_365",0.9549212048712064,1283021.328860081,1132.7053142190518
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag2,nbdi_ma_30,nbdi_ma_90,nbdi_ma_365,volume_ma_30,volume_ma_180",0.954920858603196,1283031.1842531012,1132.7096645889012
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag7,volume_ma_180,volume_ma_365",0.9549200454379964,1283054.3283564858,1132.7198807986404
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag2,nbdi_ma_365,volume_ma_180,volume_ma_365",0.9549108068202298,1283317.2755716871,1132.835943802847
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag1,close_lag2,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180",0.95490164430403,1283578.0568032342,1132.9510390141465
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag3,volume_ma_30,volume_ma_90,volume_ma_180",0.9549002060296407,1283618.9926071526,1132.969104877601
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag3,close_lag7,nbdi_ma_90,volume_ma_90,volume_ma_180",0.9548936601920606,1283805.2985899672,1133.0513221341596
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag1,close_lag2,close_lag3,nbdi_ma_180,volume_ma_30,volume_ma_90,volume_ma_365",0.9548919323247412,1283854.4767150208,1133.0730235580675
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag2,close_lag3,close_lag7,nbdi_ma_90,nbdi_ma_365,volume_ma_30,volume_ma_90",0.9548878850112329,1283969.670334126,1133.1238548076403
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag2,close_lag3,close_lag7,volume_ma_30,volume_ma_90",0.954887757653959,1283973.295144824,1133.1254542833392
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag2,nbdi_ma_90,nbdi_ma_365,volume_ma_365",0.9548873849099079,1283983.904092254,1133.1301355503056
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag1,close_lag3,nbdi_ma_180,nbdi_ma_365,volume_ma_30,volume_ma_180,volume_ma_365",0.9548870331253845,1283993.916494879,1133.1345535702628
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag1,close_lag2,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,nbdi_ma_365,volume_ma_30,volume_ma_365",0.9548850745285711,1284049.6615847605,1133.1591510395883
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag2,nbdi_ma_30,nbdi_ma_365,volume_ma_180,volume_ma_365",0.9548798167504331,1284199.307143702,1133.225179363617
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag2,close_lag3,nbdi_ma_90,volume_ma_30",0.9548755579225683,1284320.5208312208,1133.2786598322677
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag2,close_lag7,nbdi_ma_30,nbdi_ma_365,volume_ma_30",0.9548754027766578,1284324.9365551018,1133.2806080380542
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag7,volume_ma_30,volume_ma_90",0.9548699415485506,1284480.372655895,1133.3491839040141
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag1,close_lag2,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,volume_ma_90,volume_ma_180",0.954864303535472,1284640.840366083,1133.4199752810443
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag1,nbdi_ma_180,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_180",0.954861388189074,1284723.8162220048,1133.4565788869043
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag1,close_lag2,close_lag7,nbdi_ma_180",0.9548605411152944,1284747.9254228661,1133.4672140926116
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag7,nbdi_ma_30,volume_ma_180,volume_ma_365",0.9548598117903346,1284768.6832864329,1133.4763708549167
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag2,nbdi_ma_30,nbdi_ma_365,volume_ma_30,volume_ma_365",0.9548549280502878,1284907.6830673006,1133.5376848906703
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag1,close_lag2,close_lag3,close_lag7,nbdi_ma_180,nbdi_ma_365,volume_ma_180,volume_ma_365",0.9548526900275657,1284971.3811071157,1133.56578155267
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag7,nbdi_ma_30,nbdi_ma_90,volume_ma_90",0.9548507985649687,1285025.2154398153,1133.5895268746158
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag1,close_lag2,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_365",0.9548499513356705,1285049.3290670076,1133.6001627853657
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag1,close_lag2,nbdi_ma_30,nbdi_ma_180,nbdi_ma_365,volume_ma_180",0.9548497437612739,1285055.2369972768,1133.6027686086854
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,nbdi_ma_90,nbdi_ma_365,volume_ma_180",0.9548497122652376,1285056.1334295368,1133.603163999438
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag2,close_lag7,nbdi_ma_30,nbdi_ma_90,volume_ma_365",0.9548487841510369,1285082.5491824811,1133.61481517422
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag3,nbdi_ma_90,volume_ma_30,volume_ma_90,volume_ma_180",0.9548453276920859,1285180.9260477882,1133.6582051252433
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag2,nbdi_ma_30,nbdi_ma_365,volume_ma_30,volume_ma_180",0.9548435043759297,1285232.8208136293,1133.6810930828958
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag2,nbdi_ma_30,nbdi_ma_90",0.954841592031182,1285287.2494888483,1133.7050981136356
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag1,close_lag7,nbdi_ma_180,volume_ma_30,volume_ma_90,volume_ma_180,volume_ma_365",0.9548408957740184,1285307.0661851198,1133.7138378731734
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag3,close_lag7,nbdi_ma_90,nbdi_ma_365,volume_ma_30,volume_ma_365",0.9548345683833384,1285487.1547872075,1133.793259279313
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag1,close_lag2,close_lag7,nbdi_ma_90,nbdi_ma_180,volume_ma_90,volume_ma_365",0.9548331836699671,1285526.5661509028,1133.81063945921
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag7,nbdi_ma_90,volume_ma_30,volume_ma_90,volume_ma_180",0.9548289876234782,1285645.9929706876,1133.863304358461
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag1,close_lag2,close_lag3,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,volume_ma_180,volume_ma_365",0.9548248624856827,1285763.4016050813,1133.9150768929221
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag7,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_365",0.9548206554557036,1285883.1410342052,1133.9678747805006
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag1,nbdi_ma_30,nbdi_ma_180,volume_ma_90",0.9548190978394603,1285927.473515955,1133.987422115411
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag1,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_180,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_365",0.9548182784582948,1285950.794536597,1133.99770481981
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag1,close_lag2,close_lag7,nbdi_ma_180,volume_ma_180",0.9548141205057044,1286069.1371374321,1134.0498830022566
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,nbdi_ma_90,nbdi_ma_365,volume_ma_90,volume_ma_180,volume_ma_365",0.9548084146737322,1286231.5350919056,1134.1214816288004
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag3,close_lag7,nbdi_ma_90,nbdi_ma_365,volume_ma_30,volume_ma_90",0.9547965891244591,1286568.1109009904,1134.2698580589147
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag2,close_lag3,close_lag7,nbdi_ma_90,volume_ma_365",0.9547930776359663,1286668.054003271,1134.3139133428942
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag1,close_lag2,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,volume_ma_30",0.954789922300984,1286757.860353916,1134.3534988502993
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag2,nbdi_ma_90,nbdi_ma_365,volume_ma_30",0.9547894207178477,1286772.1362869842,1134.3597913744052
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag3,close_lag7,nbdi_ma_90,nbdi_ma_365,volume_ma_90,volume_ma_180,volume_ma_365",0.9547831054520173,1286951.8797946498,1134.4390154585876
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag1,close_lag2,close_lag3,nbdi_ma_90,nbdi_ma_180,nbdi_ma_365,volume_ma_180",0.9547819522989707,1286984.7005466255,1134.4534809971829
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag1,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,nbdi_ma_365,volume_ma_30,volume_ma_180",0.9547755784185451,1287166.1123281587,1134.5334337639233
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,nbdi_ma_30,nbdi_ma_365,volume_ma_180,volume_ma_365",0.9547754940758566,1287168.5128685443,1134.5344917050977
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag3,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_180,volume_ma_365",0.9547712257693777,1287289.9963339947,1134.5880293454513
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag1,close_lag3,close_lag7,nbdi_ma_180,volume_ma_365",0.9547704829299277,1287311.1388435832,1134.5973465699553
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag2,close_lag3,nbdi_ma_90,volume_ma_30,volume_ma_90",0.9547697978550932,1287330.6372712124,1134.6059392014536
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_365,volume_ma_30,volume_ma_90,volume_ma_180",0.9547686970716415,1287361.9674929513,1134.6197457707808
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_365,volume_ma_180",0.9547650593042953,1287465.504712196,1134.665371249249
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag1,close_lag7,nbdi_ma_90,nbdi_ma_180,nbdi_ma_365,volume_ma_90,volume_ma_365",0.9547635957365943,1287507.160407991,1134.6837270393855
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag7,nbdi_ma_90,nbdi_ma_365,volume_ma_90",0.9547593950271233,1287626.7199444037,1134.7364098963264
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_365,volume_ma_90,volume_ma_180",0.9547590443924548,1287636.6996201451,1134.7408072419644
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag1,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,nbdi_ma_365,volume_ma_90",0.9547590149826972,1287637.53667327,1134.741176072002
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag2,close_lag3,nbdi_ma_30,nbdi_ma_90,volume_ma_30,volume_ma_90,volume_ma_180",0.9547581526182617,1287662.0810729347,1134.7519909975636
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag1,close_lag2,nbdi_ma_90,nbdi_ma_180,volume_ma_365",0.9547567563309752,1287701.8218504908,1134.7695016392054
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag7,nbdi_ma_30,volume_ma_30,volume_ma_90",0.9547446088894818,1288047.5592749857,1134.9218295878293
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag3,close_lag7,nbdi_ma_90,nbdi_ma_365,volume_ma_365",0.9547421805264455,1288116.6747329482,1134.9522786148095
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag2,nbdi_ma_30,volume_ma_90,volume_ma_180",0.9547393085439501,1288198.4163763826,1134.988289092175
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag1,close_lag2,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_180,nbdi_ma_365,volume_ma_30,volume_ma_180",0.9547374728706975,1288250.6628467913,1135.0113051625483
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag1,close_lag2,close_lag7,nbdi_ma_180,nbdi_ma_365,volume_ma_90,volume_ma_365",0.9547271220523715,1288545.265234576,1135.1410772386735
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag7,nbdi_ma_30,nbdi_ma_90,nbdi_ma_365,volume_ma_30,volume_ma_180",0.9547257235109362,1288585.0701691497,1135.1586101374335
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag1,close_lag3,nbdi_ma_90,nbdi_ma_180,volume_ma_90,volume_ma_365",0.9547162733798854,1288854.0374222482,1135.277075176914
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag1,close_lag2,close_lag3,nbdi_ma_180,volume_ma_90,volume_ma_365",0.9547118888796993,1288978.8279637676,1135.3320342365785
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,nbdi_ma_90,volume_ma_180",0.9547074462757698,1289105.2722394194,1135.3877189046125
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag1,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_180,nbdi_ma_365,volume_ma_90",0.9547058208611916,1289151.5343803207,1135.4080915601758
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag1,close_lag2,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_180,volume_ma_30",0.9547048842515269,1289178.1919290267,1135.419830692166
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag1,close_lag2,close_lag7,nbdi_ma_30,nbdi_ma_180,nbdi_ma_365,volume_ma_90,volume_ma_180",0.9547033445695425,1289222.0139704063,1135.4391282540894
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag2,close_lag3,nbdi_ma_90,volume_ma_30,volume_ma_365",0.9546997201290789,1289325.1718832736,1135.484553784539
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,nbdi,close_lag1,nbdi_ma_30,nbdi_ma_180,volume_ma_30,volume_ma_180",0.9546944075399002,1289476.3774602711,1135.55113379375
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag1,close_lag2,close_lag7,nbdi_ma_180,nbdi_ma_365,volume_ma_30,volume_ma_365",0.9546880142586136,1289658.3414242298,1135.6312523985193
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,close_lag1,close_lag3,close_lag7,nbdi_ma_30,nbdi_ma_180,nbdi_ma_365,volume_ma_30,volume_ma_180",0.9546834163309805,1289789.2064840645,1135.6888686977893
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag7,nbdi_ma_30,nbdi_ma_365,volume_ma_30",0.9546784253097219,1289931.2596757985,1135.7514075165386
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,close_lag1,close_lag7,nbdi_ma_180,nbdi_ma_365,volume_ma_30,volume_ma_180,volume_ma_365",0.9546768083319802,1289977.2816895857,1135.7716679375242
1113,279,"days_elapsed,post_pandemic,pandemic_elapsed,calendar_year,calendar_month,calendar_day,calendar_weekday,volume,nbdi,close_lag2,close_lag7,nbdi_ma_90,volume_ma_30,volume_ma_90",0.9546739697446661,1290058.0728477628,1135.807234018063
